date,source,medium,delivery_available,device_type,promo_activated,filter_used,pageviews,visits,productClick,addToCart,checkout,transactions,revenue,ad spend
2020-03-21,google,cpc,no,PC,yes,yes,18,1,70,14,3.84,1,"₱5,990","₱289,902"
2020-05-16,instagram,cpc,no data,mobile,no,yes,25,6,70,14,14.08,1,"₱6,348","₱137,487"
2020-03-14,google,cpc,yes,mobile,yes,yes,39,3,70,14,8.96,1,"₱5,246","₱375,562"
2020-02-14,tiktok,cpa,yes,mobile,yes,yes,37,2,70,14,15.36,1,"₱5,267","₱290,446"
2020-02-06,newsletter,email,no data,mobile,no,no,29,9,70,14,12.8,2,"₱10,161","₱559,862"
2020-01-30,google,organic,yes,PC,yes,yes,41,3,70,14,16.64,3,"₱19,098","₱822,783"
2020-01-07,google,cpc,no,mobile,yes,no,34,4,70,14,25.6,3,"₱17,474","₱354,299"
2020-08-31,co-promo,email,yes,PC,yes,yes,105,1,70,14,42.24,1,"₱13,124","₱479,442"
2020-06-02,cityads,cpa,yes,mobile,yes,no,59,4,70,14,20.48,3,"₱19,678","₱969,351"
2020-05-04,facebook,organic,no,mobile,yes,no,43,3,70,14,15.36,2,"₱8,020","₱597,619"
2020-06-16,facebook,organic,yes,PC,no,yes,54,5,70,14,60.16,4,"₱20,390","₱783,777"
2020-09-27,tiktok,cpa,no data,mobile,yes,yes,102,4,70,14,16.64,1,"₱5,463","₱892,753"
2020-06-12,google,organic,no,mobile,no,no,30,3,70,14,25.6,1,"₱3,612","₱387,726"
2020-08-02,(direct),(none),yes,mobile,yes,yes,35,2,70,14,25.6,1,"₱13,414","₱703,384"
2020-01-02,other,organic,no data,PC,no,no,34,5,70,14,7.68,2,"₱8,405","₱487,416"
2020-08-31,(direct),(none),no,mobile,no,no,96,5,70,14,24.32,1,"₱4,424","₱953,003"
2020-07-01,co-promo,email,yes,mobile,yes,no,37,4,70,14,25.6,3,"₱15,950","₱933,131"
2020-01-09,facebook,cpc,no,mobile,no,no,16,2,70,14,8.96,1,"₱8,109","₱926,223"
2020-01-15,DuckDuckGo,organic,no data,PC,no,no,25,5,70,14,12.8,1,"₱3,222","₱124,498"
2020-04-06,google,organic,no,PC,yes,yes,58,2,70,14,16.64,2,"₱11,036","₱114,656"
2020-06-05,other,organic,no data,PC,yes,no,51,2,70,14,7.68,1,"₱6,617","₱829,052"
2020-02-09,facebook,organic,no,mobile,no,no,43,3,70,14,16.64,3,"₱16,319","₱430,577"
2020-09-22,google,organic,no,mobile,no,no,37,4,70,14,15.36,0,₱0,"₱513,831"
2020-08-10,newsletter,email,yes,mobile,no,no,24,2,70,14,7.68,1,"₱18,075","₱212,960"
2020-07-14,google,cpc,no data,PC,no,yes,46,6,70,14,30.72,2,"₱6,190","₱172,493"
2020-03-11,google,organic,no,PC,no,no,43,5,70,14,19.2,5,"₱28,473","₱117,448"
2020-07-23,instagram,cpc,yes,mobile,no,yes,42,2,70,14,24.32,2,"₱11,147","₱839,511"
2020-07-05,other,organic,no data,PC,no,no,13,2,70,14,0,0,₱0,"₱528,722"
2020-07-02,promo,email,no data,PC,yes,yes,24,3,70,14,11.52,1,"₱10,087","₱221,470"
2020-06-05,(direct),(none),yes,mobile,yes,yes,45,2,70,14,40.96,2,"₱14,468","₱508,099"
2020-09-02,google,cpc,no,PC,yes,no,47,1,70,14,24.32,0,₱0,"₱766,306"
2020-02-28,google,cpc,no,mobile,no,no,55,4,70,14,15.36,4,"₱22,836","₱771,075"
2020-08-06,google,cpc,no,PC,yes,no,38,2,70,14,8.96,1,"₱4,788","₱903,036"
2020-09-30,facebook,cpc,no,mobile,no,no,77,3,70,14,21.76,0,₱0,"₱316,910"
2020-01-07,instagram,cpc,yes,PC,no,no,17,2,70,14,7.68,1,"₱4,513","₱455,924"
2020-04-02,(direct),(none),no,mobile,yes,no,39,2,70,14,8.96,1,"₱4,086","₱726,162"
2020-06-26,instagram,cpc,no data,mobile,yes,yes,25,6,70,14,11.52,1,"₱7,403","₱502,093"
2020-09-24,tiktok,cpa,yes,mobile,no,no,77,6,70,14,23.04,6,"₱28,784","₱930,729"
2020-06-14,facebook,organic,no data,mobile,no,yes,54,12,70,14,12.8,0,₱0,"₱354,841"
2020-09-21,(direct),(none),yes,mobile,yes,yes,106,2,70,14,26.88,2,"₱12,307","₱406,111"
2020-01-03,advertise,cpa,no data,PC,yes,yes,29,2,70,14,10.24,1,"₱4,419","₱215,972"
2020-02-18,facebook,organic,no data,no data,yes,yes,14,1,70,14,11.52,1,"₱2,684","₱156,248"
2020-04-05,google,cpc,no,PC,yes,no,54,2,70,14,11.52,3,"₱6,707","₱519,365"
2020-03-13,facebook,cpc,no,PC,no,no,30,2,70,14,7.68,2,"₱15,845","₱859,708"
2020-09-13,co-promo,email,yes,mobile,no,no,42,4,70,14,26.88,2,"₱7,883","₱950,086"
2020-08-08,tiktok,cpa,no data,mobile,no,yes,38,4,70,14,23.04,1,"₱3,775","₱331,865"
2020-01-04,newsletter,email,no data,PC,no,no,34,5,70,14,11.52,2,"₱16,040","₱654,299"
2020-01-18,facebook,social,no data,mobile,yes,no,31,5,70,14,8.96,1,"₱5,420","₱473,868"
2020-04-04,google,cpc,yes,PC,yes,yes,59,2,70,14,7.68,2,"₱9,248","₱785,924"
2020-07-26,google,organic,no,mobile,no,no,29,2,70,14,24.32,0,₱0,"₱125,921"
2020-02-24,google,organic,no,mobile,no,no,45,3,70,14,20.48,2,"₱7,714","₱667,766"
2020-04-18,cityads,cpa,yes,PC,no,no,29,2,70,14,8.96,2,"₱17,869","₱703,303"
2020-02-16,facebook,cpc,no,mobile,yes,no,14,1,70,14,10.24,0,₱0,"₱474,234"
2020-04-03,google,organic,yes,PC,yes,yes,47,2,70,14,7.68,2,"₱11,405","₱259,354"
2020-01-18,google,organic,yes,mobile,yes,yes,47,4,70,14,25.6,4,"₱26,828","₱986,733"
2020-07-15,cityads,cpa,no data,PC,yes,yes,42,5,70,14,15.36,1,"₱7,714","₱414,687"
2020-06-21,instagram,cpc,yes,PC,no,no,34,5,70,14,49.92,4,"₱27,745","₱193,446"
2020-07-13,facebook,cpc,yes,mobile,no,yes,43,4,70,14,19.2,4,"₱24,255","₱597,532"
2020-03-15,facebook,cpc,no,mobile,no,no,26,3,70,14,12.8,1,"₱9,976","₱335,219"
2020-02-03,vk,social,no data,PC,yes,no,20,4,70,14,0,0,₱0,"₱821,207"
2020-08-24,google,organic,yes,PC,yes,yes,39,2,70,14,7.68,2,"₱18,861","₱166,221"
2020-01-03,(direct),(none),yes,mobile,no,yes,45,2,70,14,14.08,1,"₱6,306","₱253,395"
2020-01-03,other,cpc,no data,mobile,yes,no,22,2,70,14,8.96,1,"₱12,254","₱550,376"
2020-08-17,other,organic,yes,PC,no,no,18,2,70,14,11.52,0,₱0,"₱413,535"
2020-03-01,google,organic,yes,PC,yes,yes,28,2,70,14,12.8,1,"₱4,788","₱645,478"
2020-05-12,google,cpc,no,mobile,yes,no,37,2,70,14,10.24,2,"₱11,278","₱332,024"
2020-05-12,facebook,cpc,yes,PC,yes,yes,52,3,70,14,11.52,3,"₱22,182","₱200,346"
2020-09-17,mytarget,organic,yes,PC,no,yes,7,1,70,14,3.84,1,"₱8,563","₱564,074"
2020-04-23,google,cpc,yes,mobile,yes,yes,48,2,70,14,7.68,2,"₱11,046","₱765,310"
2020-01-31,instagram,cpc,yes,PC,no,no,31,4,70,14,15.36,4,"₱16,899","₱225,366"
2020-06-25,tiktok,cpa,no data,mobile,no,yes,25,2,70,14,7.68,2,"₱17,258","₱172,249"
2020-04-21,google,cpc,no,mobile,yes,no,55,3,70,14,16.64,3,"₱16,968","₱192,738"
2020-05-18,google,organic,no,PC,yes,no,43,3,70,14,26.88,2,"₱8,621","₱101,933"
2020-06-01,instagram,cpc,no data,PC,yes,yes,59,1,70,14,7.68,1,"₱8,247","₱835,084"
2020-07-21,other,organic,no data,PC,yes,no,22,2,70,14,7.68,1,"₱6,391","₱218,626"
2020-08-16,google,cpc,yes,PC,yes,yes,67,3,70,14,15.36,3,"₱24,260","₱334,606"
2020-02-09,instagram,cpc,yes,PC,no,no,14,1,70,14,3.84,1,"₱11,985","₱705,135"
2020-02-20,instagram,cpc,yes,mobile,yes,yes,31,1,70,14,10.24,1,"₱9,881","₱761,374"
2020-08-26,instagram,cpc,no data,PC,yes,no,47,6,70,14,11.52,3,"₱18,249","₱386,332"
2020-01-23,instagram,cpc,yes,mobile,no,no,51,6,70,14,29.44,3,"₱12,006","₱142,433"
2020-02-05,google,cpc,no,PC,no,no,18,2,70,14,10.24,1,"₱7,519","₱741,623"
2020-04-04,other,organic,no data,PC,no,no,25,7,70,14,2.56,0,₱0,"₱546,056"
2020-06-11,facebook,organic,yes,PC,yes,yes,42,3,70,14,33.28,3,"₱16,683","₱303,149"
2020-02-11,google,cpc,no,mobile,no,no,47,4,70,14,15.36,2,"₱9,533","₱490,332"
2020-01-06,facebook,organic,yes,mobile,yes,yes,16,1,70,14,17.92,0,₱0,"₱638,311"
2020-03-16,google,organic,yes,PC,no,yes,38,2,70,14,7.68,1,"₱6,628","₱299,381"
2020-05-16,google,organic,yes,PC,no,yes,43,2,70,14,7.68,2,"₱11,305","₱664,257"
2020-03-14,facebook,cpc,yes,PC,yes,yes,47,2,70,14,15.36,2,"₱8,890","₱418,833"
2020-06-13,newsletter,email,no data,mobile,yes,no,28,4,70,14,26.88,1,"₱4,893","₱725,719"
2020-03-04,facebook,cpc,no,PC,yes,no,31,2,70,14,7.68,0,₱0,"₱871,729"
2020-01-03,google,organic,yes,PC,no,yes,62,4,70,14,17.92,4,"₱18,365","₱943,243"
2020-06-22,bing,organic,no data,PC,yes,no,21,2,70,14,3.84,1,"₱5,209","₱276,117"
2020-02-18,instagram,cpc,no data,mobile,no,yes,39,6,70,14,15.36,2,"₱7,002","₱759,555"
2020-06-23,promo,email,no data,PC,yes,yes,33,3,70,14,23.04,2,"₱11,041","₱953,721"
2020-03-08,google,organic,yes,PC,yes,yes,31,2,70,14,7.68,2,"₱14,468","₱350,474"
2020-08-15,co-promo,email,no data,mobile,yes,yes,28,3,70,14,29.44,1,"₱10,888","₱165,362"
2020-08-10,google,cpc,no,PC,yes,no,16,2,70,14,17.92,0,₱0,"₱241,964"
2020-08-30,co-promo,email,yes,PC,yes,no,43,2,70,14,11.52,2,"₱17,843","₱401,291"
2020-09-11,instagram,cpc,no data,PC,yes,yes,28,3,70,12,11.52,1,"₱8,210","₱375,413"
2020-06-09,google,cpc,no data,PC,no,yes,45,5,70,14,2.56,0,₱0,"₱403,959"
2020-03-21,DuckDuckGo,organic,no data,mobile,no,no,42,7,70,14,10.24,2,"₱7,888","₱873,032"
2020-05-16,google,cpc,no,PC,yes,no,42,3,70,14,16.64,2,"₱13,192","₱785,832"
2020-02-24,(direct),(none),no data,PC,no,yes,48,8,70,14,14.08,3,"₱11,368","₱278,852"
2020-02-15,google,organic,no,mobile,yes,no,59,4,70,14,19.2,2,"₱7,187","₱136,768"
2020-04-01,tiktok,cpa,no,mobile,yes,no,39,3,70,14,17.92,2,"₱8,468","₱837,829"
2020-05-06,DuckDuckGo,organic,no data,mobile,yes,no,20,1,70,14,8.96,1,"₱8,500","₱663,805"
2020-09-10,tiktok,cpa,yes,PC,no,no,25,7,70,14,21.76,3,"₱12,428","₱446,083"
2020-07-29,google,cpc,yes,PC,no,yes,33,2,70,14,25.6,1,"₱5,631","₱522,665"
2020-01-11,tiktok,cpa,no data,PC,yes,no,45,4,70,14,11.52,3,"₱14,627","₱774,620"
2020-01-13,google,organic,no,PC,yes,no,29,2,70,14,7.68,2,"₱18,370","₱945,050"
2020-04-10,newsletter,email,yes,mobile,no,no,22,2,70,14,7.68,1,"₱4,260","₱672,645"
2020-01-12,facebook,social,no data,mobile,yes,no,29,11,70,14,8.96,0,₱0,"₱531,253"
2020-06-30,promo,email,yes,mobile,no,no,20,2,70,14,15.36,2,"₱14,832","₱675,811"
2020-09-24,facebook,organic,no,PC,no,no,22,2,70,14,20.48,0,₱0,"₱214,517"
2020-02-10,vk,social,no data,PC,yes,no,25,5,70,14,2.56,0,₱0,"₱230,545"
2020-07-31,google,organic,no,PC,yes,no,43,2,70,14,10.24,1,"₱6,264","₱144,976"
2020-03-14,vk,social,yes,mobile,no,no,16,2,70,14,10.24,1,"₱6,459","₱544,800"
2020-08-08,promo,email,no data,PC,no,no,33,8,70,14,11.52,2,"₱15,992","₱528,272"
2020-03-30,cityads,cpa,no data,mobile,yes,yes,33,3,70,14,21.76,4,"₱9,343","₱154,804"
2020-07-10,instagram,cpc,yes,PC,yes,no,39,2,70,14,11.52,1,"₱10,946","₱460,738"
2020-03-04,google,organic,yes,PC,yes,yes,47,2,70,14,15.36,2,"₱14,305","₱269,094"
2020-07-14,facebook,cpc,yes,PC,yes,yes,26,2,70,14,17.92,2,"₱16,730","₱861,339"
2020-07-10,newsletter,email,no data,mobile,yes,no,50,11,70,14,26.88,2,"₱15,275","₱797,608"
2020-03-18,facebook,organic,yes,mobile,no,yes,51,3,70,14,17.92,4,"₱16,915","₱124,729"
2020-04-28,promo,email,no data,mobile,yes,yes,25,3,70,14,6.4,1,"₱4,656","₱572,888"
2020-04-10,bing,organic,no data,PC,yes,no,16,2,70,14,6.4,1,"₱5,146","₱832,333"
2020-05-05,cityads,cpa,yes,PC,yes,no,97,6,70,14,46.08,5,"₱26,279","₱920,576"
2020-06-10,google,cpc,no data,PC,no,yes,16,3,70,14,10.24,1,"₱3,512","₱314,311"
2020-05-29,instagram,cpc,yes,PC,no,no,51,4,70,14,25.6,4,"₱14,041","₱180,767"
2020-08-11,facebook,organic,no,PC,no,no,43,2,70,14,16.64,0,₱0,"₱567,816"
2020-02-28,facebook,cpc,no,PC,no,no,45,3,70,14,12.8,2,"₱8,631","₱634,375"
2020-01-25,facebook,organic,yes,PC,no,yes,45,3,70,14,12.8,2,"₱9,976","₱201,617"
2020-02-21,cityads,cpa,no data,PC,yes,yes,14,3,70,14,6.4,1,"₱10,203","₱458,277"
2020-05-19,tiktok,cpa,yes,mobile,no,no,42,3,70,14,12.8,3,"₱19,472","₱397,904"
2020-04-24,other,cpc,no data,PC,no,no,21,9,70,14,2.56,0,₱0,"₱149,323"
2020-09-01,facebook,organic,no,mobile,no,no,67,3,70,12,14.08,0,₱0,"₱394,954"
2020-05-08,(direct),(none),no,mobile,no,no,18,1,70,14,7.68,1,"₱9,032","₱294,785"
2020-07-03,facebook,organic,no,PC,yes,no,79,3,70,14,32,1,"₱4,993","₱893,929"
2020-09-01,google,organic,yes,PC,no,yes,77,3,70,14,11.52,1,"₱2,879","₱170,626"
2020-04-29,google,organic,yes,PC,yes,yes,37,1,70,14,12.8,1,"₱3,538","₱956,145"
2020-07-21,co-promo,email,yes,mobile,yes,no,29,2,70,14,23.04,2,"₱16,899","₱659,437"
2020-03-10,google,organic,no,PC,yes,no,38,2,70,14,12.8,1,"₱4,893","₱268,772"
2020-04-20,google,cpc,no,mobile,yes,no,64,4,70,14,24.32,3,"₱10,973","₱157,568"
2020-02-20,facebook,organic,no,mobile,no,no,25,3,70,14,12.8,3,"₱20,695","₱234,615"
2020-09-12,promo,email,no data,PC,no,no,13,3,70,14,7.68,2,"₱15,628","₱591,914"
2020-01-28,google,cpc,no,mobile,no,no,39,3,70,14,23.04,2,"₱10,677","₱361,040"
2020-08-01,google,organic,no,mobile,yes,no,28,2,70,14,24.32,0,₱0,"₱767,226"
2020-05-03,tiktok,cpa,yes,mobile,no,no,39,5,70,14,19.2,3,"₱16,846","₱742,346"
2020-03-20,facebook,organic,yes,PC,yes,yes,54,2,70,14,7.68,2,"₱10,825","₱186,339"
2020-06-28,google,cpc,no,mobile,yes,no,29,3,70,14,21.76,1,"₱4,513","₱415,290"
2020-08-05,co-promo,email,no data,mobile,yes,no,25,3,70,14,7.68,0,₱0,"₱720,152"
2020-08-17,facebook,organic,yes,mobile,no,yes,54,4,70,14,38.4,4,"₱16,836","₱517,717"
2020-07-09,google,cpc,yes,PC,yes,yes,41,2,70,14,15.36,2,"₱19,356","₱888,824"
2020-07-31,co-promo,email,no data,mobile,yes,no,34,9,70,14,20.48,2,"₱17,010","₱252,323"
2020-05-21,facebook,cpc,yes,mobile,yes,yes,52,4,70,14,29.44,3,"₱15,581","₱858,044"
2020-09-27,cityads,cpa,no data,PC,no,no,25,5,70,14,7.68,2,"₱8,948","₱890,845"
2020-06-08,facebook,organic,no,PC,yes,no,21,1,70,14,14.08,0,₱0,"₱957,031"
2020-07-02,co-promo,email,yes,mobile,no,no,35,4,70,14,21.76,3,"₱12,075","₱895,866"
2020-08-12,google,organic,yes,PC,yes,yes,33,3,70,14,15.36,2,"₱9,085","₱211,507"
2020-05-02,other,organic,no data,mobile,yes,no,17,3,70,14,3.84,0,₱0,"₱768,164"
2020-09-27,google,organic,no,mobile,no,no,118,6,70,14,33.28,0,₱0,"₱823,559"
2020-04-22,google,organic,yes,mobile,no,yes,26,2,70,14,14.08,2,"₱8,990","₱985,000"
2020-07-13,co-promo,email,no data,PC,yes,yes,17,1,70,14,19.2,1,"₱6,897","₱259,819"
2020-08-14,tiktok,cpa,no data,mobile,no,yes,24,4,70,14,24.32,1,"₱3,886","₱299,834"
2020-03-04,newsletter,email,no data,mobile,no,no,29,7,70,14,8.96,2,"₱17,005","₱864,045"
2020-03-04,google,organic,no,mobile,no,no,30,3,70,14,15.36,2,"₱8,895","₱855,278"
2020-02-10,other,organic,no data,PC,yes,no,16,2,70,14,3.84,1,"₱5,884","₱943,990"
2020-05-06,facebook,organic,yes,mobile,yes,yes,38,2,70,14,14.08,2,"₱14,468","₱579,943"
2020-05-21,facebook,cpc,no,mobile,no,no,22,3,70,14,10.24,1,"₱7,413","₱695,578"
2020-03-17,google,organic,no,PC,no,no,35,3,70,14,11.52,3,"₱20,637","₱715,710"
2020-08-17,facebook,organic,no data,mobile,yes,yes,20,2,70,14,2.56,0,₱0,"₱489,429"
2020-01-26,facebook,cpc,no,mobile,yes,no,48,2,70,14,17.92,2,"₱9,317","₱356,563"
2020-09-16,instagram,cpc,yes,PC,no,no,10,2,70,14,11.52,2,"₱11,684","₱121,370"
2020-04-02,google,cpc,yes,mobile,no,yes,21,1,70,14,17.92,0,₱0,"₱383,684"
2020-02-12,facebook,organic,no,mobile,no,no,39,5,70,14,19.2,0,₱0,"₱805,194"
2020-09-20,vk,cpc,no data,PC,yes,no,3,1,70,14,0,0,₱0,"₱696,379"
2020-01-10,facebook,cpc,yes,PC,yes,yes,28,1,70,14,6.4,1,"₱11,753","₱393,567"
2020-07-30,facebook,organic,no,PC,yes,no,20,1,70,14,30.72,1,"₱6,480","₱865,350"
2020-04-20,other,cpc,no data,PC,yes,no,24,3,70,14,7.68,0,₱0,"₱853,012"
2020-09-05,mytarget,organic,yes,PC,no,no,14,2,70,14,11.52,2,"₱7,677","₱856,889"
2020-03-21,other,organic,no data,mobile,yes,no,45,5,70,14,16.64,2,"₱16,066","₱687,666"
2020-07-06,facebook,cpc,yes,PC,no,yes,34,2,70,14,46.08,2,"₱23,363","₱585,123"
2020-01-10,facebook,organic,no,mobile,yes,no,33,3,70,14,25.6,2,"₱13,583","₱321,247"
2020-09-05,newsletter,email,no data,PC,no,no,26,8,70,14,11.52,2,"₱9,159","₱468,142"
2020-08-08,DuckDuckGo,organic,no data,PC,yes,no,14,1,70,14,0,1,"₱5,505","₱169,233"
2020-09-12,DuckDuckGo,organic,yes,PC,yes,no,47,1,70,14,32,1,"₱4,840","₱974,702"
2020-08-29,mytarget,organic,yes,mobile,no,no,84,2,70,14,11.52,1,"₱5,315","₱196,406"
2020-07-15,newsletter,email,no data,mobile,yes,no,30,3,70,14,15.36,2,"₱15,518","₱215,494"
2020-04-19,google,organic,no,PC,yes,no,54,4,70,14,23.04,2,"₱12,370","₱386,425"
2020-04-20,(direct),(none),yes,PC,no,no,39,8,70,14,33.28,6,"₱40,774","₱129,347"
2020-03-17,actionpay,cpa,no data,PC,yes,no,33,3,70,14,14.08,3,"₱5,267","₱498,008"
2020-08-16,instagram,cpc,yes,PC,no,no,38,4,70,14,23.04,5,"₱17,500","₱145,062"
2020-08-30,mytarget,organic,yes,PC,yes,no,71,3,70,14,10.24,2,"₱17,421","₱940,275"
2020-06-18,facebook,organic,no,PC,no,no,64,4,70,14,83.2,0,₱0,"₱627,179"
2020-09-23,google,cpc,no,mobile,yes,no,51,2,70,14,14.08,0,₱0,"₱931,349"
2020-09-17,google,cpc,no,mobile,yes,no,84,3,70,14,21.76,0,₱0,"₱884,335"
2020-01-29,(direct),(none),no data,PC,no,yes,38,6,70,14,10.24,2,"₱15,207","₱668,809"
2020-02-11,facebook,organic,yes,PC,yes,yes,90,2,70,14,11.52,3,"₱5,521","₱285,823"
2020-06-03,google,organic,yes,PC,no,yes,35,2,70,14,12.8,0,₱0,"₱317,124"
2020-05-23,bing,organic,no data,mobile,no,no,21,4,70,14,12.8,1,"₱3,791","₱481,853"
2020-09-04,(direct),(none),yes,PC,no,yes,22,3,70,14,15.36,3,"₱17,057","₱230,740"
2020-04-10,DuckDuckGo,organic,no data,PC,no,no,30,7,70,14,6.4,1,"₱8,104","₱300,030"
2020-08-15,google,organic,no,PC,yes,no,21,1,70,14,8.96,0,₱0,"₱476,884"
2020-09-12,google,cpc,no,PC,no,no,10,3,70,14,7.68,0,₱0,"₱421,896"
2020-09-19,google,cpc,yes,mobile,no,yes,100,3,70,14,30.72,2,"₱11,421","₱389,831"
2020-01-18,instagram,cpc,yes,mobile,yes,no,55,5,70,14,32,4,"₱28,336","₱963,707"
2020-09-01,google,cpc,no,mobile,no,no,84,4,70,14,23.04,0,₱0,"₱288,914"
2020-02-01,DuckDuckGo,organic,no data,mobile,yes,no,69,5,70,14,29.44,3,"₱14,389","₱462,802"
2020-04-23,google,organic,yes,PC,no,yes,31,2,70,14,15.36,2,"₱8,231","₱781,973"
2020-06-29,google,organic,no,mobile,yes,no,43,4,70,14,51.2,1,"₱3,533","₱430,306"
2020-07-30,google,organic,no,mobile,no,no,43,4,70,14,23.04,1,"₱7,023","₱480,455"
2020-06-07,(direct),(none),no data,PC,yes,yes,30,4,70,14,46.08,3,"₱16,198","₱180,846"
2020-05-09,instagram,cpc,no data,mobile,no,yes,35,4,70,14,0,0,₱0,"₱393,609"
2020-09-11,facebook,organic,no,mobile,no,no,55,4,70,14,24.32,0,₱0,"₱206,646"
2020-01-21,facebook,cpc,no,PC,no,no,25,2,70,14,10.24,2,"₱22,910","₱689,017"
2020-06-16,cityads,cpa,no data,mobile,yes,yes,25,1,70,14,6.4,0,₱0,"₱475,525"
2020-04-05,(direct),(none),no,PC,yes,no,24,1,70,14,8.96,1,"₱7,846","₱492,342"
2020-01-01,advertise,cpa,no data,PC,yes,yes,46,5,70,14,12.8,2,"₱10,561","₱906,943"
2020-06-04,google,cpc,no,mobile,no,no,17,2,70,14,7.68,1,"₱4,893","₱508,103"
2020-03-29,(direct),(none),no,mobile,yes,no,58,2,70,14,14.08,2,"₱8,389","₱806,652"
2020-04-09,google,cpc,yes,mobile,no,yes,34,2,70,14,12.8,1,"₱6,159","₱728,383"
2020-04-07,facebook,cpc,yes,PC,no,yes,50,2,70,14,16.64,2,"₱8,679","₱816,224"
2020-03-09,google,organic,yes,PC,yes,yes,28,1,70,14,2.56,0,₱0,"₱430,770"
2020-09-15,cityads,cpa,yes,mobile,no,no,35,2,70,14,21.76,1,"₱4,677","₱488,839"
2020-04-08,facebook,cpc,no,mobile,yes,no,46,3,70,14,21.76,0,₱0,"₱968,976"
2020-08-17,tiktok,cpa,yes,mobile,yes,yes,33,3,70,14,39.68,2,"₱12,560","₱725,273"
2020-05-13,cityads,cpa,yes,mobile,yes,no,73,5,70,14,30.72,3,"₱24,813","₱718,254"
2020-01-19,facebook,organic,no,mobile,yes,no,31,2,70,14,19.2,2,"₱12,264","₱764,740"
2020-03-14,DuckDuckGo,organic,no data,PC,yes,no,24,2,70,14,6.4,2,"₱11,104","₱437,003"
2020-08-19,promo,email,no data,PC,yes,no,35,3,70,14,15.36,1,"₱5,267","₱102,866"
2020-06-21,facebook,organic,no,mobile,yes,no,26,2,70,14,57.6,1,"₱10,429","₱950,255"
2020-03-22,tiktok,cpa,yes,mobile,no,no,33,4,70,14,20.48,2,"₱9,364","₱114,859"
2020-04-08,google,cpc,yes,mobile,yes,yes,56,2,70,14,10.24,2,"₱13,899","₱199,680"
2020-04-09,instagram,cpc,yes,mobile,no,no,41,4,70,14,17.92,4,"₱22,167","₱465,297"
2020-07-31,promo,email,no data,mobile,yes,no,26,3,70,14,30.72,2,"₱11,626","₱458,521"
2020-01-26,facebook,cpc,no,PC,no,no,22,3,70,14,15.36,2,"₱13,635","₱838,788"
2020-02-23,actionpay,cpa,yes,mobile,yes,no,17,1,70,14,8.96,0,₱0,"₱193,591"
2020-08-29,co-promo,email,no data,PC,yes,yes,63,5,70,14,7.68,2,"₱10,835","₱188,061"
2020-07-15,other,organic,no data,mobile,no,yes,14,1,70,14,3.84,0,₱0,"₱805,985"
2020-02-11,google,cpc,no,mobile,yes,yes,29,1,70,14,6.4,1,"₱10,345","₱460,377"
2020-05-03,google,organic,no,PC,no,no,26,3,70,14,12.8,2,"₱9,797","₱778,267"
2020-05-18,facebook,cpc,no,PC,no,no,18,3,70,14,8.96,2,"₱17,374","₱580,048"
2020-09-24,tiktok,cpa,yes,PC,no,no,29,4,70,14,17.92,2,"₱15,892","₱650,007"
2020-02-26,instagram,cpc,no data,mobile,no,yes,38,6,70,14,8.96,1,"₱2,889","₱667,711"
2020-03-07,instagram,cpc,no data,PC,yes,yes,13,1,70,14,7.68,0,₱0,"₱182,080"
2020-05-05,google,cpc,no,mobile,yes,no,50,3,70,14,47.36,0,₱0,"₱906,701"
2020-08-29,cityads,cpa,no data,PC,yes,yes,60,3,70,14,19.2,1,"₱5,415","₱220,163"
2020-07-22,tiktok,cpa,no data,PC,no,yes,18,3,70,14,15.36,0,₱0,"₱697,601"
2020-05-30,facebook,cpc,no,mobile,no,no,30,3,70,14,14.08,2,"₱11,215","₱541,476"
2020-09-12,instagram,cpc,no data,PC,yes,yes,35,3,70,14,12.8,1,"₱6,781","₱405,365"
2020-02-22,google,cpc,no,PC,yes,no,28,2,70,16,14.08,2,"₱10,509","₱948,520"
2020-02-11,instagram,cpc,yes,PC,yes,no,16,1,70,14,8.96,1,"₱8,631","₱613,935"
2020-09-06,cityads,cpa,yes,PC,yes,no,26,3,70,14,15.36,3,"₱17,516","₱237,325"
2020-03-12,(direct),(none),yes,mobile,yes,yes,30,1,70,14,11.52,1,"₱7,208","₱583,372"
2020-04-03,tiktok,cpa,yes,mobile,yes,yes,96,3,70,14,26.88,2,"₱7,846","₱813,494"
2020-06-11,google,organic,no,PC,no,no,28,2,70,14,15.36,1,"₱9,254","₱509,352"
2020-04-08,newsletter,email,no data,PC,no,yes,13,2,70,14,5.12,0,₱0,"₱200,714"
2020-04-13,google,cpc,no,mobile,yes,no,33,3,70,14,14.08,2,"₱5,194","₱327,425"
2020-08-30,cityads,cpa,no data,PC,yes,yes,64,2,70,14,20.48,0,₱0,"₱897,192"
2020-04-10,google,cpc,no,mobile,yes,yes,14,1,70,14,6.4,0,₱0,"₱880,527"
2020-03-06,google,organic,yes,PC,no,yes,31,3,70,14,10.24,1,"₱2,784","₱494,511"
2020-03-17,google,organic,yes,mobile,yes,yes,29,1,70,14,5.12,0,₱0,"₱481,452"
2020-05-17,google,cpc,no,mobile,yes,no,28,3,70,14,14.08,3,"₱17,068","₱410,459"
2020-03-06,google,organic,no,PC,yes,no,52,3,70,14,19.2,5,"₱15,275","₱888,778"
2020-02-03,facebook,organic,yes,mobile,yes,yes,33,1,70,14,6.4,1,"₱5,494","₱676,793"
